Scenario,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Average,Minimum,Maximum,Half Width,Standard Deviation
Scenario1,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Occurrences,1,1,1,0,0
Scenario1,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Percent,100,100,100,0,0
Scenario1,Vehicle,Vehicle1[1],[Resource],ResourceState,TimeTransporting,Total (Minutes),300,300,300,0,0
Scenario1,Vehicle,Vehicle1[1],RideStation,Content,NumberInStation,Average,0.399109368,0.384888889,0.411690148,0.005847734,0.008175136
Scenario1,Vehicle,Vehicle1[1],RideStation,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario1,Vehicle,Vehicle1[1],RideStation,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario1,Vehicle,Vehicle1[1],RideStation,HoldingTime,TimeInStation,Average (Minutes),0.266666667,0.266666667,0.266666667,7.95E-17,1.11E-16
Scenario1,Vehicle,Vehicle1[1],RideStation,HoldingTime,TimeInStation,Maximum (Minutes),0.266666667,0.266666667,0.266666667,4.02E-15,5.62E-15
Scenario1,Vehicle,Vehicle1[1],RideStation,HoldingTime,TimeInStation,Minimum (Minutes),0.266666667,0.266666667,0.266666667,0,0
Scenario1,Vehicle,Vehicle1[1],RideStation,Throughput,NumberEntered,Total,449.5,433,464,6.661281693,9.312476696
Scenario1,Vehicle,Vehicle1[1],RideStation,Throughput,NumberExited,Total,448.8,433,463,6.614604399,9.247221805
Scenario1,Worker,SanitationWorker,[Population],Capacity,ScheduledUtilization,Percent,47.03188399,44.61026013,49.36128207,1.193590562,1.668640482
Scenario1,Worker,SanitationWorker,[Population],Capacity,UnitsAllocated,Total,500.5,485,509,4.901,6.851601597
Scenario1,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario1,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario1,Worker,SanitationWorker,[Population],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario1,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Average,0.47031884,0.446102601,0.493612821,0.011935906,0.016686405
Scenario1,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario1,Worker,SanitationWorker,[Population],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario1,Worker,SanitationWorker[1],[Object],Travel,DistanceTraveled,Total (Meters),14717.25708,14243.67741,14995.41699,159.0662454,222.3747279
Scenario1,Worker,SanitationWorker[1],[Resource],Capacity,ScheduledUtilization,Percent,47.03188399,44.61026013,49.36128207,1.193590562,1.668640482
Scenario1,Worker,SanitationWorker[1],[Resource],Capacity,UnitsAllocated,Total,500.5,485,509,4.901,6.851601597
Scenario1,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Average,1,1,1,0,0
Scenario1,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Maximum,1,1,1,0,0
Scenario1,Worker,SanitationWorker[1],[Resource],Capacity,UnitsScheduled,Minimum,1,1,1,0,0
Scenario1,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Average,0.47031884,0.446102601,0.493612821,0.011935906,0.016686405
Scenario1,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Maximum,1,1,1,0,0
Scenario1,Worker,SanitationWorker[1],[Resource],Capacity,UnitsUtilized,Minimum,0,0,0,0,0
Scenario1,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Average (Minutes),0.325235351,0.305730208,0.348363144,0.008363919,0.011692764
Scenario1,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Occurrences,488.7,477,498,5.437694103,7.601900347
Scenario1,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Percent,52.96811601,50.63871793,55.38973987,1.193590562,1.668640482
Scenario1,Worker,SanitationWorker[1],[Resource],ResourceState,TimeIdle,Total (Minutes),158.904348,151.9161538,166.1692196,3.580771686,5.005921445
Scenario1,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Average (Minutes),0.289064902,0.275431739,0.307866624,0.007807819,0.010915337
Scenario1,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Occurrences,488.2,476,498,5.548948239,7.757433711
Scenario1,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Percent,47.03188399,44.61026013,49.36128207,1.193590562,1.668640482
Scenario1,Worker,SanitationWorker[1],[Resource],ResourceState,TimeTransporting,Total (Minutes),141.095652,133.8307804,148.0838462,3.580771686,5.005921445
Scenario1,Worker,SanitationWorker[1],RideStation,Content,NumberInStation,Average,0.409026311,0.395786667,0.416892055,0.00448,0.006263044
Scenario1,Worker,SanitationWorker[1],RideStation,Content,NumberInStation,Maximum,1,1,1,0,0
Scenario1,Worker,SanitationWorker[1],RideStation,Content,NumberInStation,Minimum,0,0,0,0,0
Scenario1,Worker,SanitationWorker[1],RideStation,HoldingTime,TimeInStation,Average (Minutes),0.245293593,0.243828648,0.246750988,0.000621468,0.000868813
Scenario1,Worker,SanitationWorker[1],RideStation,HoldingTime,TimeInStation,Maximum (Minutes),0.287333333,0.254,0.587333333,0.0754,0.105409255
Scenario1,Worker,SanitationWorker[1],RideStation,HoldingTime,TimeInStation,Minimum (Minutes),0.166666667,0.166666667,0.166666667,0,0
Scenario1,Worker,SanitationWorker[1],RideStation,Throughput,NumberEntered,Total,500.4,485,508,4.806713039,6.719788356
Scenario1,Worker,SanitationWorker[1],RideStation,Throughput,NumberExited,Total,500,485,508,4.660183602,6.514940095
Scenario2,Model,Model,Collected_Organics,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario2,Model,Model,Collected_Organics,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario2,Model,Model,Collected_Organics,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario2,Model,Model,Collected_Organics,UserSpecified,TallyValue,Observations,42.5,36,50,3.020708824,4.222953153
Scenario2,Model,Model,Collected_Recycle,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario2,Model,Model,Collected_Recycle,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario2,Model,Model,Collected_Recycle,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario2,Model,Model,Collected_Recycle,UserSpecified,TallyValue,Observations,89.3,71,109,7.502584165,10.48861817
Scenario2,Model,Model,Collected_Refuse,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario2,Model,Model,Collected_Refuse,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario2,Model,Model,Collected_Refuse,UserSpecified,TallyValue,Minimum,1,1,1,0,0
Scenario2,Model,Model,Collected_Refuse,UserSpecified,TallyValue,Observations,318.6,300,341,10.3778452,14.50823521
Scenario2,Model,Model,Missed_Organics,UserSpecified,TallyValue,Average,1,1,1,0,0
Scenario2,Model,Model,Missed_Organics,UserSpecified,TallyValue,Maximum,1,1,1,0,0
Scenario2,Model,Model,Missed_Organics,UserSpecified,TallyValue,Minimum,1,1,1,0,0
