Scenario,Replication,Object Type,Object Name,Data Source,Category,Data Item,Statistic Type,Value
Scenario4,4,Server,SrvViolation,InputBuffer,Content,NumberInStation,Average,0.043568627561515
Scenario4,5,Server,SrvViolation,InputBuffer,Content,NumberInStation,Average,0.25539713169294
Scenario4,6,Server,SrvViolation,InputBuffer,Content,NumberInStation,Average,0.121999644235596
Scenario4,7,Server,SrvViolation,InputBuffer,Content,NumberInStation,Average,0.11501736284106
Scenario4,8,Server,SrvViolation,InputBuffer,Content,NumberInStation,Average,0.112549158515162
Scenario4,9,Server,SrvViolation,InputBuffer,Content,NumberInStation,Average,0.173593930924097
Scenario4,10,Server,SrvViolation,InputBuffer,Content,NumberInStation,Average,0.029129767257869
Scenario4,1,Server,SrvViolation,InputBuffer,Content,NumberInStation,Maximum,2
Scenario4,2,Server,SrvViolation,InputBuffer,Content,NumberInStation,Maximum,3
Scenario4,3,Server,SrvViolation,InputBuffer,Content,NumberInStation,Maximum,2
Scenario4,4,Server,SrvViolation,InputBuffer,Content,NumberInStation,Maximum,2
Scenario4,5,Server,SrvViolation,InputBuffer,Content,NumberInStation,Maximum,3
Scenario4,6,Server,SrvViolation,InputBuffer,Content,NumberInStation,Maximum,3
Scenario4,7,Server,SrvViolation,InputBuffer,Content,NumberInStation,Maximum,2
Scenario4,8,Server,SrvViolation,InputBuffer,Content,NumberInStation,Maximum,3
Scenario4,9,Server,SrvViolation,InputBuffer,Content,NumberInStation,Maximum,3
Scenario4,10,Server,SrvViolation,InputBuffer,Content,NumberInStation,Maximum,2
Scenario4,1,Server,SrvViolation,InputBuffer,Content,NumberInStation,Minimum,0
Scenario4,2,Server,SrvViolation,InputBuffer,Content,NumberInStation,Minimum,0
Scenario4,3,Server,SrvViolation,InputBuffer,Content,NumberInStation,Minimum,0
Scenario4,4,Server,SrvViolation,InputBuffer,Content,NumberInStation,Minimum,0
Scenario4,5,Server,SrvViolation,InputBuffer,Content,NumberInStation,Minimum,0
Scenario4,6,Server,SrvViolation,InputBuffer,Content,NumberInStation,Minimum,0
Scenario4,7,Server,SrvViolation,InputBuffer,Content,NumberInStation,Minimum,0
Scenario4,8,Server,SrvViolation,InputBuffer,Content,NumberInStation,Minimum,0
Scenario4,9,Server,SrvViolation,InputBuffer,Content,NumberInStation,Minimum,0
Scenario4,10,Server,SrvViolation,InputBuffer,Content,NumberInStation,Minimum,0
Scenario4,1,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Average,0
Scenario4,2,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Average,0
Scenario4,3,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Average,0
Scenario4,4,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Average,0
Scenario4,5,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Average,0
Scenario4,6,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Average,0
Scenario4,7,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Average,0
Scenario4,8,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Average,0
Scenario4,9,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Average,0
Scenario4,10,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Average,0
Scenario4,1,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario4,2,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario4,3,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario4,4,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario4,5,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario4,6,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario4,7,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario4,8,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario4,9,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario4,10,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Maximum,0
Scenario4,1,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario4,2,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario4,3,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario4,4,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario4,5,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario4,6,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario4,7,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario4,8,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario4,9,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario4,10,Server,SrvViolation,InputBuffer,Costs,CostPerItem,Minimum,0
Scenario4,1,Server,SrvViolation,InputBuffer,Costs,TotalCost,Total,0
Scenario4,2,Server,SrvViolation,InputBuffer,Costs,TotalCost,Total,0
Scenario4,3,Server,SrvViolation,InputBuffer,Costs,TotalCost,Total,0
Scenario4,4,Server,SrvViolation,InputBuffer,Costs,TotalCost,Total,0
Scenario4,5,Server,SrvViolation,InputBuffer,Costs,TotalCost,Total,0
Scenario4,6,Server,SrvViolation,InputBuffer,Costs,TotalCost,Total,0
Scenario4,7,Server,SrvViolation,InputBuffer,Costs,TotalCost,Total,0
Scenario4,8,Server,SrvViolation,InputBuffer,Costs,TotalCost,Total,0
Scenario4,9,Server,SrvViolation,InputBuffer,Costs,TotalCost,Total,0
Scenario4,10,Server,SrvViolation,InputBuffer,Costs,TotalCost,Total,0
Scenario4,1,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario4,2,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario4,3,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario4,4,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario4,5,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario4,6,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario4,7,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario4,8,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario4,9,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario4,10,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Average,0
Scenario4,1,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario4,2,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario4,3,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario4,4,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario4,5,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario4,6,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario4,7,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario4,8,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario4,9,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario4,10,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Maximum,1
Scenario4,1,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario4,2,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario4,3,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario4,4,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario4,5,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario4,6,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario4,7,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario4,8,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario4,9,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario4,10,Server,SrvViolation,InputBuffer,EntryQueue,NumberWaiting,Minimum,0
Scenario4,1,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario4,2,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario4,3,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario4,4,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario4,5,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario4,6,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario4,7,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario4,8,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario4,9,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario4,10,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Average,0
Scenario4,1,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario4,2,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario4,3,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario4,4,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario4,5,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario4,6,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario4,7,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario4,8,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario4,9,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario4,10,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Maximum,0
Scenario4,1,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario4,2,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario4,3,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario4,4,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario4,5,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario4,6,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario4,7,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario4,8,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario4,9,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario4,10,Server,SrvViolation,InputBuffer,EntryQueue,TimeWaiting,Minimum,0
Scenario4,1,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Average,0.00666094344325201
Scenario4,2,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Average,0.0085857014831578
Scenario4,3,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Average,0.0112736242170747
Scenario4,4,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Average,0.00518674137637084
Scenario4,5,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Average,0.0177341837966059
Scenario4,6,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Average,0.00968251144726953
Scenario4,7,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Average,0.0102694073965232
Scenario4,8,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Average,0.0125054620572402
Scenario4,9,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Average,0.0131510553730376
Scenario4,10,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Average,0.00338718223928709
Scenario4,1,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Maximum,0.0610260209907763
Scenario4,2,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Maximum,0.0906593446209332
Scenario4,3,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Maximum,0.0630824908310315
Scenario4,4,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Maximum,0.051067687220832
Scenario4,5,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Maximum,0.0840680688559488
Scenario4,6,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Maximum,0.068546514239376
Scenario4,7,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Maximum,0.0723529850751827
Scenario4,8,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Maximum,0.0967672415249501
Scenario4,9,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Maximum,0.0672189011386832
Scenario4,10,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Maximum,0.0371749742433494
Scenario4,1,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario4,2,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario4,3,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario4,4,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario4,5,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario4,6,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario4,7,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario4,8,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario4,9,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario4,10,Server,SrvViolation,InputBuffer,HoldingTime,TimeInStation,Minimum,0
Scenario4,1,Server,SrvViolation,InputBuffer,Throughput,NumberBalked,Total,0
Scenario4,2,Server,SrvViolation,InputBuffer,Throughput,NumberBalked,Total,0
Scenario4,3,Server,SrvViolation,InputBuffer,Throughput,NumberBalked,Total,0
Scenario4,4,Server,SrvViolation,InputBuffer,Throughput,NumberBalked,Total,0
Scenario4,5,Server,SrvViolation,InputBuffer,Throughput,NumberBalked,Total,0
Scenario4,6,Server,SrvViolation,InputBuffer,Throughput,NumberBalked,Total,0
Scenario4,7,Server,SrvViolation,InputBuffer,Throughput,NumberBalked,Total,0
Scenario4,8,Server,SrvViolation,InputBuffer,Throughput,NumberBalked,Total,0
Scenario4,9,Server,SrvViolation,InputBuffer,Throughput,NumberBalked,Total,0
Scenario4,10,Server,SrvViolation,InputBuffer,Throughput,NumberBalked,Total,0
Scenario4,1,Server,SrvViolation,InputBuffer,Throughput,NumberEntered,Total,51
Scenario4,2,Server,SrvViolation,InputBuffer,Throughput,NumberEntered,Total,65
Scenario4,3,Server,SrvViolation,InputBuffer,Throughput,NumberEntered,Total,59
Scenario4,4,Server,SrvViolation,InputBuffer,Throughput,NumberEntered,Total,42
Scenario4,5,Server,SrvViolation,InputBuffer,Throughput,NumberEntered,Total,71
Scenario4,6,Server,SrvViolation,InputBuffer,Throughput,NumberEntered,Total,63
Scenario4,7,Server,SrvViolation,InputBuffer,Throughput,NumberEntered,Total,56
Scenario4,8,Server,SrvViolation,InputBuffer,Throughput,NumberEntered,Total,45
Scenario4,9,Server,SrvViolation,InputBuffer,Throughput,NumberEntered,Total,66
Scenario4,10,Server,SrvViolation,InputBuffer,Throughput,NumberEntered,Total,43
Scenario4,1,Server,SrvViolation,InputBuffer,Throughput,NumberExited,Total,51
Scenario4,2,Server,SrvViolation,InputBuffer,Throughput,NumberExited,Total,65
Scenario4,3,Server,SrvViolation,InputBuffer,Throughput,NumberExited,Total,59
Scenario4,4,Server,SrvViolation,InputBuffer,Throughput,NumberExited,Total,42
Scenario4,5,Server,SrvViolation,InputBuffer,Throughput,NumberExited,Total,70
Scenario4,6,Server,SrvViolation,InputBuffer,Throughput,NumberExited,Total,63
Scenario4,7,Server,SrvViolation,InputBuffer,Throughput,NumberExited,Total,56
Scenario4,8,Server,SrvViolation,InputBuffer,Throughput,NumberExited,Total,45
Scenario4,9,Server,SrvViolation,InputBuffer,Throughput,NumberExited,Total,66
Scenario4,10,Server,SrvViolation,InputBuffer,Throughput,NumberExited,Total,43
Scenario4,1,Server,SrvViolation,InputBuffer,Throughput,NumberReneged,Total,0
Scenario4,2,Server,SrvViolation,InputBuffer,Throughput,NumberReneged,Total,0
Scenario4,3,Server,SrvViolation,InputBuffer,Throughput,NumberReneged,Total,0
Scenario4,4,Server,SrvViolation,InputBuffer,Throughput,NumberReneged,Total,0
Scenario4,5,Server,SrvViolation,InputBuffer,Throughput,NumberReneged,Total,0
Scenario4,6,Server,SrvViolation,InputBuffer,Throughput,NumberReneged,Total,0
Scenario4,7,Server,SrvViolation,InputBuffer,Throughput,NumberReneged,Total,0
Scenario4,8,Server,SrvViolation,InputBuffer,Throughput,NumberReneged,Total,0
Scenario4,9,Server,SrvViolation,InputBuffer,Throughput,NumberReneged,Total,0
Scenario4,10,Server,SrvViolation,InputBuffer,Throughput,NumberReneged,Total,0
Scenario4,1,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Average,0
Scenario4,2,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Average,0
Scenario4,3,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Average,0
Scenario4,4,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Average,0
Scenario4,5,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Average,0
Scenario4,6,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Average,0
Scenario4,7,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Average,0
Scenario4,8,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Average,0
Scenario4,9,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Average,0
Scenario4,10,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Average,0
Scenario4,1,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario4,2,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario4,3,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario4,4,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario4,5,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario4,6,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario4,7,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario4,8,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario4,9,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario4,10,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Maximum,1
Scenario4,1,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario4,2,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario4,3,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario4,4,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario4,5,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario4,6,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario4,7,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario4,8,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario4,9,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario4,10,Server,SrvViolation,OutputBuffer,Content,NumberInStation,Minimum,0
Scenario4,1,Server,SrvViolation,OutputBuffer,Costs,CostPerItem,Average,0
Scenario4,2,Server,SrvViolation,OutputBuffer,Costs,CostPerItem,Average,0
Scenario4,3,Server,SrvViolation,OutputBuffer,Costs,CostPerItem,Average,0
